price,area,road_width,floors,bedroom,loc,garage
": 9,95 tỷ","82 m
2",18m,1 lầu,2 phòng ngủ,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,85 tỷ","100 m
2",10m,3 lầu,4 phòng ngủ,"Đường Trương Định, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 7,15 tỷ","115 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 8,1 tỷ","110 m
2","5,5m",4 lầu,20 phòng ngủ,"Đường Trần Khát Chân, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 6,45 tỷ","90 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Lưu Hữu Phước, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"90 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Nhơn 10, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,8 tỷ","120 m
2",30m,3 lầu,5 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 8,2 tỷ","175 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Tân Thái 3, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
: 25 tỷ,"120 m
2",7m,3 lầu,3 phòng ngủ,"Đường An Thượng 4, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 25 tỷ,"200 m
2",15m,2 lầu,3 phòng ngủ,"Đường Phan Đăng Lưu, Phường Hòa Cường Nam, Quận Hải Châu,",0
: 66 tỷ,"162 m
2",10m,11 lầu,26 phòng ngủ,"Đường Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 23,9 tỷ","177 m
2",7m,3 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu,",0
: 80 tỷ,"240 m
2",9m,3 lầu,3 phòng ngủ,"Đường Hùng Vương, Phường Hải Châu II, Quận Hải Châu,",0
: 59 tỷ,"220 m
2",22m,5 lầu,10 phòng ngủ,"Đường Hoàng Sa, Phường Thọ Quang, Quận Sơn Trà,",0
": 9,95 tỷ","82 m
2",18m,1 lầu,2 phòng ngủ,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,85 tỷ","100 m
2",10m,3 lầu,4 phòng ngủ,"Đường Trương Định, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 7,15 tỷ","115 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 8,1 tỷ","110 m
2","5,5m",4 lầu,20 phòng ngủ,"Đường Trần Khát Chân, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 6,45 tỷ","90 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Lưu Hữu Phước, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"90 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Nhơn 10, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,8 tỷ","120 m
2",30m,3 lầu,5 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 8,2 tỷ","175 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Tân Thái 3, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 8,1 tỷ","93 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Phan Huy Ích, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 8,8 tỷ","85 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Hà Đặc, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 2,99 tỷ","75 m
2",6m,1 lầu,2 phòng ngủ,"Đường Nguyễn Đình Tứ, Phường Hòa Minh, Quận Liên Chiểu,",0
": 9,5 tỷ","103 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
: 10 tỷ,"117 m
2","7,5m",3 lầu,34 phòng ngủ,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 5,7 tỷ","180 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Bắc Thượng 3, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",0
": 5,7 tỷ","87 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mỹ An 16, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,5 tỷ","65 m
2",5m,1 lầu,2 phòng ngủ,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 11,5 tỷ","130 m
2",10m,2 lầu,3 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",0
": 9,2 tỷ","110 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,85 tỷ","55 m
2",5Mm,2 lầu,3 phòng ngủ,"Đường An Trung 16, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 6,1 tỷ","102 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mỹ An 25, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 15 tỷ,"100 m
2",35m,3 lầu,6 phòng ngủ,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
: 8 tỷ,"105 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 8 tỷ,"85 m
2",6m,1 lầu,3 phòng ngủ,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà,",0
": 8,9 tỷ","100 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 14,5 tỷ","195 m
2",6m,1 lầu,4 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 5,9 tỷ","65 m
2",10m,1 lầu,3 phòng ngủ,"Đường Nguyễn Thế Lộc, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,9 tỷ","140 m
2","5,5m",2 lầu,4 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 14 tỷ,"106 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
: 20 tỷ,"228 m
2","7,5m",2 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 14,5 tỷ","180 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Thủ Khoa Huân, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 39,5 tỷ","730 m
2","7,5m",2 lầu,10 phòng ngủ,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 7,4 tỷ","150 m
2",6m,1 lầu,2 phòng ngủ,"Đường Lê Hữu Trác, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,8 tỷ","93 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phó Đức Chính, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,45 tỷ","82 m
2",6m,1 lầu,4 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,4 tỷ","150 m
2",6m,1 lầu,2 phòng ngủ,"Đường Lê Hữu Trác, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,8 tỷ","93 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phó Đức Chính, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,45 tỷ","82 m
2",6m,1 lầu,4 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 17,5 tỷ","90 m
2","5,5m",6 lầu,11 phòng ngủ,"Đường Mỹ Khê 2, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
: 11 tỷ,"87 m
2",4m,6 lầu,10 phòng ngủ,"Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 4,9 tỷ","82 m
2",7m,3 lầu,3 phòng ngủ,"Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 5,65 tỷ","80 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lý Triện, Phường An Khê, Quận Thanh Khê,",chỗ để xe
: 7 tỷ,"111 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Tiên Sơn 15, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,45 tỷ","50 m
2",3m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",0
": 2,45 tỷ","50 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",0
": 17,868 tỷ","81 m
2","5,5m",7 lầu,14 phòng ngủ,"Đường An Thượng 29, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 16 tỷ,"90 m
2","5,5m",8 lầu,13 phòng ngủ,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 2,9 tỷ","68 m
2",3m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 2,6 tỷ","66 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Chánh, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 5,6 tỷ","110 m
2",5m,3 lầu,3 phòng ngủ,"Đường Nguyễn Xuân Nhĩ, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 7,8 tỷ","180 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Trần Sâm, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 12 tỷ,"117 m
2",6m,5 lầu,9 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 4,7 tỷ","100 m
2","7,5m",3 lầu,2 phòng ngủ,"Đường Hói Kiểng 8, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 12,8 tỷ","80 m
2","5,5m",5 lầu,6 phòng ngủ,"Đường Ngọc Hân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,05 tỷ","56 m
2",2m,2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Thạc Gián, Quận Thanh Khê,",0
: 12 tỷ,"117 m
2",6m,5 lầu,9 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"111 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Tiên Sơn 15, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,45 tỷ","50 m
2",3m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",0
": 2,45 tỷ","50 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",0
": 17,868 tỷ","81 m
2","5,5m",7 lầu,14 phòng ngủ,"Đường An Thượng 29, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 16 tỷ,"90 m
2","5,5m",8 lầu,13 phòng ngủ,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 2,6 tỷ","66 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Chánh, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 2,9 tỷ","68 m
2",3m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 5,6 tỷ","110 m
2",5m,3 lầu,3 phòng ngủ,"Đường Nguyễn Xuân Nhĩ, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 3,05 tỷ","56 m
2",2m,2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Thạc Gián, Quận Thanh Khê,",0
": 4,7 tỷ","80 m
2",6m,4 lầu,4 phòng ngủ,"Đường Khái Đông 1, Phường Hòa Hải, Quận Ngũ Hành Sơn,",chỗ để xe
": 8,2 tỷ","80 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà,",0
": 8,2 tỷ","66 m
2","7,5m",4 lầu,3 phòng ngủ,"Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà,",0
: 7 tỷ,"110 m
2",10m,3 lầu,3 phòng ngủ,"Đường Lý Nhật Quang., Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 11,5 tỷ","60 m
2","7,5m",5 lầu,9 phòng ngủ,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 17 tỷ,"125 m
2",40m,7 lầu,21 phòng ngủ,"Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê,",0
: 13 tỷ,"112 m
2",15m,5 lầu,7 phòng ngủ,"Đường Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà,",0
": 28,5 tỷ","152 m
2",15m,4 lầu,4 phòng ngủ,"Đường Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà,",0
: 8 tỷ,"50 m
2","7,5m",4 lầu,3 phòng ngủ,"Đường Huỳnh Thúc Kháng, Phường Bình Hiên, Quận Hải Châu,",0
": 6,8 tỷ","140 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà,",0
": 6,8 tỷ","140 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà,",0
": 10,4 tỷ","100 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Xuân Khoát, Phường Phước Mỹ, Quận Sơn Trà,",0
": 8,1 tỷ","80 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 8,2 tỷ","67 m
2",30m,3 lầu,3 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",0
": 6,4 tỷ","108 m
2",15m,2 lầu,2 phòng ngủ,"Đường Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 15,5 tỷ","150 m
2",6m,2 lầu,8 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",0
": 10,5 tỷ","91 m
2",5m,8 lầu,8 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà,",0
": 9,5 tỷ","86 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê,",0
": 6,8 tỷ","77 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Mỹ Đa Đông 3, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 5 tỷ,"66 m
2",6m,1 lầu,2 phòng ngủ,"Đường Mỹ Đa Đông 8, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 4,7 tỷ","97 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Dương Bích Liên, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,15 tỷ","100 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Thái Văn A, Phường Hòa Quý, Quận Ngũ Hành Sơn,",0
": 6,99 tỷ","100 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Hoàng Đức Lương, Phường An Hải Bắc, Quận Sơn Trà,",0
": 8,3 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Hoàng Đức Lương, Phường An Hải Bắc, Quận Sơn Trà,",0
": 3,8 tỷ","110 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Nguyễn Khoa Chiêm, Phường Hòa Phát, Quận Cẩm Lệ,",0
": 3,69 tỷ","72 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hoa Lư, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 4,5 tỷ","80 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phú Lộc 16, Phường Hòa Minh, Quận Liên Chiểu,",0
": 3,59 tỷ","85 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Đỗ Đức Dục, Phường An Khê, Quận Thanh Khê,",0
": 3,29 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hòa An 12, Phường Hòa An, Quận Cẩm Lệ,",0
": 8,2 tỷ","54 m
2",30m,4 lầu,3 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà,",0
": 3,25 tỷ","55 m
2",4m,1 lầu,2 phòng ngủ,"Đường An Hải 18, Phường An Hải Bắc, Quận Sơn Trà,",0
": 4,6 tỷ","100 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Trần Xuân Hòa, Phường Hòa Hải, Quận Ngũ Hành Sơn,",0
": 16,4 tỷ","97 m
2",15m,2 lầu,3 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà,",0
": 3,3 tỷ","90 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Dương Tôn Hải, Phường Hòa Hải, Quận Ngũ Hành Sơn,",0
": 6,8 tỷ","55 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",0
": 8,2 tỷ","54 m
2",30m,4 lầu,3 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà,",0
": 3,35 tỷ","72 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu,",0
": 6,35 tỷ","86 m
2",10m,3 lầu,3 phòng ngủ,"Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 3,29 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hòa An 12, Phường Hòa An, Quận Cẩm Lệ,",0
": 3,59 tỷ","85 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Đỗ Đức Dục, Phường An Khê, Quận Thanh Khê,",0
": 16,3 tỷ","124 m
2",5m,4 lầu,8 phòng ngủ,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà,",0
": 4,5 tỷ","74 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Mân Quang 7, Phường Thọ Quang, Quận Sơn Trà,",0
: 9 tỷ,"118 m
2",30m,3 lầu,12 phòng ngủ,"Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 3,75 tỷ","55 m
2",4m,2 lầu,3 phòng ngủ,"Đường An Trung 7, Phường An Hải Tây, Quận Sơn Trà,",0
": 3,69 tỷ","72 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hoa Lư, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 4,5 tỷ","80 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phú Lộc 16, Phường Hòa Minh, Quận Liên Chiểu,",0
": 8,2 tỷ","67 m
2",30m,3 lầu,3 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",0
": 15,5 tỷ","150 m
2",6m,2 lầu,8 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",0
": 6,4 tỷ","108 m
2",15m,2 lầu,2 phòng ngủ,"Đường Phạm Hùng, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 10,5 tỷ","91 m
2",5m,8 lầu,8 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà,",0
": 10,5 tỷ","91 m
2",5m,8 lầu,8 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà,",0
": 9,5 tỷ","86 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê,",0
": 6,8 tỷ","77 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Mỹ Đa Đông 3, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 3,29 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hòa An 12, Phường Hòa An, Quận Cẩm Lệ,",0
": 3,59 tỷ","85 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Đỗ Đức Dục, Phường An Khê, Quận Thanh Khê,",0
": 8,2 tỷ","54 m
2",30m,4 lầu,3 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà,",0
": 3,35 tỷ","72 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu,",0
": 6,35 tỷ","86 m
2",10m,3 lầu,3 phòng ngủ,"Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,5 tỷ","74 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Mân Quang 7, Phường Thọ Quang, Quận Sơn Trà,",0
": 16,3 tỷ","124 m
2",5m,4 lầu,8 phòng ngủ,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà,",0
: 9 tỷ,"118 m
2",30m,3 lầu,12 phòng ngủ,"Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 3,75 tỷ","55 m
2",4m,2 lầu,3 phòng ngủ,"Đường An Trung 7, Phường An Hải Tây, Quận Sơn Trà,",0
": 3,69 tỷ","72 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hoa Lư, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 4,5 tỷ","80 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phú Lộc 16, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,8 tỷ","75 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Ca Văn Thỉnh, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 3,9 tỷ","85 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Lê Cảnh Tuân, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 4,4 tỷ","74 m
2","5,5m",2 lầu,4 phòng ngủ,"Đường Hoà Minh 14, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,7 tỷ","97 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Dương Bích Liên, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 7,2 tỷ","80 m
2",30m,2 lầu,3 phòng ngủ,"Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 3,9 tỷ","85 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Lê Cảnh Tuân, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 9 tỷ,"85 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Lê Tấn Toán, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 8,5 tỷ","95 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Thượng 29, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 7,9 tỷ","115 m
2","10,m",1 lầu,1 phòng ngủ,"Đường Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,45 tỷ","70 m
2",4m,3 lầu,3 phòng ngủ,"Đường Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà,",0
: 6 tỷ,"60 m
2",6m,2 lầu,3 phòng ngủ,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà,",0
": 4,85 tỷ","60 m
2",5m,3 lầu,3 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",0
": 11,8 tỷ","96 m
2",10m,2 lầu,3 phòng ngủ,"Đường Trần Quang Diệu, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 10,2 tỷ","191 m
2",10m,1 lầu,3 phòng ngủ,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà,",0
": 7,95 tỷ","100 m
2","5,5m",4 lầu,7 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 3,9 tỷ","58 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường An Nhơn 10, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
: 9 tỷ,"100 m
2",33m,3 lầu,4 phòng ngủ,"Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 9,5 tỷ","150 m
2",6m,2 lầu,9 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,4 tỷ","70 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,55 tỷ","56 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,7 tỷ","87 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mỹ An 16, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,5 tỷ","65 m
2",5m,1 lầu,2 phòng ngủ,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 11,5 tỷ","130 m
2",10m,2 lầu,3 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",0
": 9,2 tỷ","110 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,85 tỷ","55 m
2",5Mm,2 lầu,3 phòng ngủ,"Đường An Trung 16, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 6,1 tỷ","102 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mỹ An 25, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 9,2 tỷ","110 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,85 tỷ","55 m
2",5Mm,2 lầu,3 phòng ngủ,"Đường An Trung 16, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 6,1 tỷ","102 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mỹ An 25, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 15 tỷ,"100 m
2",35m,3 lầu,6 phòng ngủ,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
