price,area,road_width,floors,bedroom,loc,garage
": 4,19 tỷ","64 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Nguyễn Như Hạnh, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 5,79 tỷ","75 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Bế Văn Đàn, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
: 78 triệu / m2,"168 m
2",6m,2 lầu,3 phòng ngủ,"Đường Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà,",0
": 5,55 tỷ","155 m
2",7m,2 lầu,1 phòng ngủ,"Đường Trần Ngọc Sương, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
: 5 tỷ,"97 m
2",4m,3 lầu,2 phòng ngủ,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 16,2 tỷ","90 m
2","5,5m",7 lầu,11 phòng ngủ,"Đường Lê Ninh, Phường An Hải Bắc, Quận Sơn Trà,",0
: 35 tỷ,"233 m
2","7,5m",,,"Đường Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 45 tỷ,"270 m
2","7,5m",,,"Đường Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 17,8 tỷ","200 m
2","7,5m",,4 phòng ngủ,"Đường Đặng Vũ Hỷ, Phường An Hải Đông, Quận Sơn Trà,",0
": 7,28 tỷ","95 m
2","10,m",3 lầu,3 phòng ngủ,"Đường Trần Nguyên Đán, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 12,5 tỷ","103 m
2",10m,3 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 6,59 tỷ","80 m
2",7m,3 lầu,4 phòng ngủ,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,59 tỷ","75 m
2",4m,2 lầu,3 phòng ngủ,"Đường Lê Cơ, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 2,9 tỷ","137 m
2",6m,1 lầu,2 phòng ngủ,"Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 1,9 tỷ","58 m
2",3m,1 lầu,2 phòng ngủ,"Đường Phan Thanh, Phường Hải Châu I, Quận Hải Châu,",0
": 3,83 tỷ","73 m
2",4m,2 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 6,5 tỷ","125 m
2",11m,1 lầu,4 phòng ngủ,"Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,45 tỷ","72 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Dương Đức Hiền, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
": 2,1 tỷ","40 m
2",3m,2 lầu,3 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,08 tỷ","70 m
2",3m,2 lầu,2 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,25 tỷ","95 m
2",3m,3 lầu,3 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 6,6 tỷ","79 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,2 tỷ","54 m
2",4m,2 lầu,2 phòng ngủ,"Đường An Trung 16, Phường An Hải Tây, Quận Sơn Trà,",0
": 3,1 tỷ","70 m
2",3m,2 lầu,2 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",0
": 3,8 tỷ","62 m
2",6m,2 lầu,2 phòng ngủ,"Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,4 tỷ","100 m
2",7m5m,3 lầu,4 phòng ngủ,"Đường Hói Kiểng 7, Phường Hòa Quý, Quận Ngũ Hành Sơn,",0
": 9,7 tỷ","100 m
2",6m,2 lầu,3 phòng ngủ,"Đường Trần Tống, Phường Thạc Gián, Quận Thanh Khê,",0
": 6,2 tỷ","70 m
2",5m5m,4 lầu,4 phòng ngủ,"Đường Lưu Trọng Lư, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 8,8 tỷ","126 m
2",5m5m,2 lầu,4 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Bắc, Quận Sơn Trà,",0
": 6,95 tỷ","80 m
2",5m5m,3 lầu,3 phòng ngủ,"Đường Tiên Sơn 8, Phường Hòa Cường Bắc, Quận Hải Châu,",0
: 18 tỷ,"100 m
2",20m,2 lầu,3 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,45 tỷ","72 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,75 tỷ","52 m
2",4m,2 lầu,2 phòng ngủ,"Đường An Hải Bắc 8, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,1 tỷ","77 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Huy Tự, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
": 4,7 tỷ","125 m
2","5,5m",2 lầu,2 phòng ngủ,"Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
: 9 tỷ,"93 m
2",10m,2 lầu,2 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 5,2 tỷ","90 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Đặng Văn Ngữ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 3,05 tỷ","70 m
2",3m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,1 tỷ","70 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lê Hữu Trác, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 5,3 tỷ","71 m
2",7m,3 lầu,4 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 4,7 tỷ","62 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 4,7 tỷ","62 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 5,6 tỷ","88 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Đỗ Đăng Tuyển, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
: 7 tỷ,"44 m
2",10m,3 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 13,8 tỷ","138 m
2","10,m",2 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Thuận Tây, Quận Hải Châu,",0
: 28 tỷ,"200 m
2",10m,3 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 3,85 tỷ","65 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Tiên Sơn 4, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 7,1 tỷ","125 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Khánh Toàn, Phường Hòa Cường Bắc, Quận Hải Châu,",0
: 3 tỷ,"50 m
2",4m,3 lầu,3 phòng ngủ,"Đường Lê Đình Lý, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 9,3 tỷ","135 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Trác, Phường Hòa Cường, Quận Hải Châu,",0
": 17,5 tỷ","204 m
2",7m,1 lầu,,"Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê,",0
": 8,2 tỷ","133 m
2",5m,2 lầu,3 phòng ngủ,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà,",0
: 10 tỷ,"76 m
2",7m,2 lầu,3 phòng ngủ,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê,",0
": 7,7 tỷ","53 m
2",5m,2 lầu,2 phòng ngủ,"Đường Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê,",0
: 8 tỷ,"100 m
2",7m,3 lầu,3 phòng ngủ,"Đường Kỳ Đồng, Phường Thanh Khê Đông, Quận Thanh Khê,",0
: 16 tỷ,"130 m
2",33m,3 lầu,4 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê,",0
: 10 tỷ,"100 m
2",10m,3 lầu,5 phòng ngủ,"Đường Ngô Tất Tố, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 4,5 tỷ","75 m
2",5m,1 lầu,2 phòng ngủ,"Đường Bàu Tràm 2, Phường Khuê Trung, Quận Cẩm Lệ,",0
: 14 tỷ,"167 m
2",167m,2 lầu,5 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 7,2 tỷ","100 m
2",7m,3 lầu,3 phòng ngủ,"Đường Kỳ Đồng, Phường Thanh Khê Đông, Quận Thanh Khê,",0
": 8,5 tỷ","106 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Xuân Tâm, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
: 9 tỷ,"81 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Nguyễn Khoái, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 24 tỷ,"390 m
2",6m,,,"Đường An Thượng 22, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 3,35 tỷ","90 m
2",4m,1 lầu,2 phòng ngủ,"Đường Lê Văn Hưu, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 12 tỷ,"70 m
2",12m,4 lầu,10 phòng ngủ,"Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 5,75 tỷ","80 m
2",7m,2 lầu,2 phòng ngủ,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,55 tỷ","110 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Nguyễn Công Hoan, Phường Hòa An, Quận Cẩm Lệ,",chỗ để xe
": 3,1 tỷ","70 m
2",3m,2 lầu,2 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 7,2 tỷ","80 m
2",3m,2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
: 47 tỷ,"311 m
2",105m,3 lầu,3 phòng ngủ,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 6,9 tỷ","95 m
2",7m,4 lầu,4 phòng ngủ,"Đường Trần Quý Khoách, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,2 tỷ","105 m
2","10,m",4 lầu,4 phòng ngủ,"Đường Nguyễn Nhược Pháp, Phường Hòa Minh, Quận Liên Chiểu,",0
": 2,3 tỷ","65 m
2",5m,1 lầu,2 phòng ngủ,"Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu,",0
": 5,8 tỷ","123 m
2",3m,,3 phòng ngủ,"Đường Mỹ Khê 7, Phường Phước Mỹ, Quận Sơn Trà,",0
": 3,05 tỷ","60 m
2",53m,2 lầu,5 phòng ngủ,"Đường Trần Xuân Lê, Phường An Khê, Quận Thanh Khê,",0
": 3,8 tỷ","52 m
2",3m,3 lầu,3 phòng ngủ,"Đường Đống Đa, Phường Thanh Bình, Quận Hải Châu,",0
": 8,5 tỷ","69 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường An Thượng 19, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 7 tỷ,"126 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phan Khôi, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 2,75 tỷ","58 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",0
": 2,65 tỷ","98 m
2",3m,2 lầu,2 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",0
": 2,75 tỷ","40 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",0
": 2,65 tỷ","43 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hải Phòng, Phường Chính Gián, Quận Thanh Khê,",0
": 3,6 tỷ","51 m
2","2,5m",3 lầu,4 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",0
": 2,45 tỷ","39 m
2",3m,2 lầu,2 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",0
": 2,95 tỷ","43 m
2",2m,3 lầu,3 phòng ngủ,"Đường Ông Ích Khiêm, Quận Thanh Khê,",0
": 2,75 tỷ","40 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",0
: 24 tỷ,"315 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Mỹ Đa Tây 2, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 6,2 tỷ","80 m
2",11m,3 lầu,3 phòng ngủ,"Đường Mai Đăng Chơn, Phường Hòa Hải, Quận Ngũ Hành Sơn,",chỗ để xe
": 7,8 tỷ","87 m
2",20m,1 lầu,2 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,6 tỷ","51 m
2",5m,4 lầu,3 phòng ngủ,"Đường Trần Phú, Phường Hải Châu I, Quận Hải Châu,",chỗ để xe
": 3,7 tỷ","35 m
2",7m,2 lầu,2 phòng ngủ,"Đường Văn Cao, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 3,6 tỷ","75 m
2",3m,2 lầu,3 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 3,85 tỷ","73 m
2","4,5m",2 lầu,2 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 3,3 tỷ","85 m
2",2m,1 lầu,2 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 13,99 tỷ","82 m
2",40m,4 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 4,85 tỷ","93 m
2",5m5m,1 lầu,5 phòng ngủ,"Đường Nại Hiên Đông 7, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 3,83 tỷ","106 m
2",5m5m,1 lầu,3 phòng ngủ,"Đường Mân Quang 4, Phường Thọ Quang, Quận Sơn Trà,",0
": 3,4 tỷ","110 m
2",4m,2 lầu,2 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
": 7,5 tỷ","65 m
2",5m,3 lầu,3 phòng ngủ,"Đường Hà Đặc, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,89 tỷ","65 m
2",5m,2 lầu,3 phòng ngủ,"Đường An Thượng 18, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,35 tỷ","110 m
2",7m,3 lầu,4 phòng ngủ,"Đường Tiên Sơn 17, Phường Hải Châu I, Quận Hải Châu,",chỗ để xe
": 3,6 tỷ","75 m
2",4m,2 lầu,3 phòng ngủ,"Đường Lê Cơ, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 34 tỷ,"200 m
2","5,5m",9 lầu,25 phòng ngủ,"Đường An Thượng 32, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 10,3 tỷ","110 m
2",5m5m,5 lầu,10 phòng ngủ,"Đường Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà,",0
": 7,6 tỷ","73 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Hải Châu I, Quận Hải Châu,",0
": 5,2 tỷ","46 m
2",4m,2 lầu,2 phòng ngủ,"Đường Phan Huy Ôn, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 12,9 tỷ","91 m
2","7,5m",6 lầu,14 phòng ngủ,"Đường Nguyễn Đức An, Phường Mân Thái, Quận Sơn Trà,",0
": 7,6 tỷ","75 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Trần Thanh Mại, Phường An Hải Bắc, Quận Sơn Trà,",0
": 11,5 tỷ","82 m
2","5,5m",4 lầu,7 phòng ngủ,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà,",0
": 5,6 tỷ","75 m
2",5m,3 lầu,3 phòng ngủ,"Đường Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 7,4 tỷ","103 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Sĩ Cố, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,999 tỷ","97 m
2","4,5m",3 lầu,9 phòng ngủ,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 4,7 tỷ","62 m
2",5m,2 lầu,3 phòng ngủ,"Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 4,3 tỷ","100 m
2",4m,3 lầu,3 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 15,59 tỷ","90 m
2","10,m",3 lầu,4 phòng ngủ,"Đường Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 5,7 tỷ","60 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 8,6 tỷ","78 m
2",10m,3 lầu,11 phòng ngủ,"Đường Trịnh Công Sơn, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 6,75 tỷ","90 m
2","5,5m",3 lầu,13 phòng ngủ,"Đường Dương Bá Trạc, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 4,55 tỷ","125 m
2","7,5m",1 lầu,4 phòng ngủ,"Đường Nguyễn Khắc Cần, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 5,65 tỷ","77 m
2",15m,1 lầu,2 phòng ngủ,"Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu,",0
: 7 tỷ,"100 m
2",11m,3 lầu,3 phòng ngủ,"Đường Trần Nguyên Đán, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,3 tỷ","100 m
2",10m,2 lầu,2 phòng ngủ,"Đường Phong Bắc 11, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",0
": 4,9 tỷ","48 m
2","5,5m",4 lầu,3 phòng ngủ,"Đường Lê Thị Tính, Phường An Khê, Quận Thanh Khê,",0
: 7 tỷ,"100 m
2",11m,3 lầu,3 phòng ngủ,"Đường Trần Nguyên Đán, Phường Hòa Minh, Quận Liên Chiểu,",0
: 4 tỷ,"78 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Hòa Phú 6, Phường Hòa Minh, Quận Liên Chiểu,",0
": 7,19 tỷ","75 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 4,5 tỷ","75 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Bàu Tràm 2, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 2,65 tỷ","80 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Hòa Nam 9, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,8 tỷ","90 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Bãi Sậy, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,2 tỷ","35 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lê Ngô Cát, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
: 15 tỷ,"100 m
2",10m,3 lầu,4 phòng ngủ,"Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 6,6 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Nhàn, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
: 11 tỷ,"106 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 9,2 tỷ","117 m
2","5,5m",3 lầu,13 phòng ngủ,"Đường Tôn Thất Thiệp, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,8 tỷ","81 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Lương Nhữ Hộc, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 3,45 tỷ","85 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Mỹ Đa Tây 10, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 11 tỷ,"70 m
2","7,5m",4 lầu,5 phòng ngủ,"Đường Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 8,3 tỷ","106 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường An Thượng 22, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 13 tỷ,"130 m
2",10m,1 lầu,2 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 5,65 tỷ","55 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 17,5 tỷ","100 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 5,65 tỷ","55 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 14,7 tỷ","100 m
2","7,5m",6 lầu,12 phòng ngủ,"Đường Mỹ Đa Tây 9, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 11,5 tỷ","100 m
2","10,m",3 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Dật, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 25 tỷ,"188 m
2",22m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 3,9 tỷ","50 m
2",5m,3 lầu,3 phòng ngủ,"Đường Bình An, Phường Hòa Cường Bắc, Quận Hải Châu,",0
: 12 tỷ,"102 m
2",10m,3 lầu,6 phòng ngủ,"Đường Huỳnh Tấn Phát, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 8,1 tỷ","85 m
2",6m,1 lầu,1 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 5,2 tỷ","82 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,5 tỷ","90 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hữu Hào, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 45 tỷ,"145 m
2",33m,8 lầu,28 phòng ngủ,"Đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 16,2 tỷ","108 m
2","7,5m",4 lầu,5 phòng ngủ,"Đường Ngô Thì Sĩ, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 12,7 tỷ","140 m
2",33m,5 lầu,5 phòng ngủ,"Đường Hoàng Thị Loan, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,4 tỷ","100 m
2",11m,3 lầu,3 phòng ngủ,"Đường Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,9 tỷ","80 m
2",6m,1 lầu,2 phòng ngủ,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà,",0
: 5 tỷ,"240 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Lưu Quang Vũ, Phường Hòa Quý, Quận Ngũ Hành Sơn,",0
": 5,5 tỷ","56 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà,",0
": 33,5 tỷ","82 m
2",11m,3 lầu,4 phòng ngủ,"Đường Lê Hồng Phong, Phường Phước Ninh, Quận Hải Châu,",chỗ để xe
": 7,6 tỷ","60 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Trãi, Phường Hải Châu II, Quận Hải Châu,",0
: 6 tỷ,"150 m
2",50m,3 lầu,2 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",0
": 6,75 tỷ","68 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 13,5 tỷ","70 m
2",20m,3 lầu,3 phòng ngủ,"Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 12,5 tỷ","100 m
2",10m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 6,75 tỷ","68 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 15 tỷ,"75 m
2","5,5m",6 lầu,10 phòng ngủ,"Đường An Thượng 37, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,5 tỷ","85 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Tiên Sơn 8, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 7,6 tỷ","60 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Trãi, Phường Hải Châu II, Quận Hải Châu,",0
: 6 tỷ,"150 m
2",50m,3 lầu,2 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",0
": 7,2 tỷ","90 m
2",3m,3 lầu,4 phòng ngủ,"Đường Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
